Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.maven.project.MavenProjectTest.testClone",,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,,,1,,,,11,,,6,7,0,,,,9,1,0,7,8,5,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.MavenProjectTest.testCloneWithDependencyManagement",,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,,,,2,,,,21,,,9,17,0,,,,12,1,0,16,17,8,,,9,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.MavenProjectTest.testCloneWithDistributionManagement",,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,2,,,,7,,,4,4,0,,,,5,1,0,4,5,4,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.MavenProjectTest.testEmptyConstructor",,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,1,,,,6,,,2,3,0,,,,3,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.MavenProjectTest.testGetModulePathAdjustment",,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,,,,5,,,,13,,,7,9,0,,,,5,1,0,9,10,6,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.MavenProjectTest.testIdentityProtoInheritance",,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,,,,6,,,,15,,,4,12,1,,,,10,1,0,12,13,4,,,9,,,1,1,1,1,0,,,,,0,,0,0,,,0.07,1,1,1,1
Public Method,"org.apache.maven.project.MavenProjectTest.testShouldInterpretChildPathAdjustmentBasedOnModulePaths",,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,,,,8,,,,15,,,8,11,0,,,,9,1,0,11,12,7,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.maven.project.MissingRepositoryElementException",1,1,1,1,4,0,4,0,1,0,0,0,,0,0,,,,2,0,2,7,0,0,0,2,,15,,,,3,,,,12,,,4,2,0,,,,,,,2,5,3,,,2,,,,,,,,1,1,1,1,,3,0,,0,0,0.00,2,2,2,2
Public Constructor,"org.apache.maven.project.MissingRepositoryElementException.MissingRepositoryElementException",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.maven.project.MissingRepositoryElementException.MissingRepositoryElementException",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.maven.project.ModelUtils",6,6,9,1,48,10,33,4,1,0,0,0,,7,0,,,,0,0,7,7,0,2,0,5,,349,,,,81,,,,239,,,54,130,29,,,,,,,112,148,63,,,85,,,,,,,,11,11,19,1,,1,5,,0,0,0.12,47,47,63,7
Private Static Method,"org.apache.maven.project.ModelUtils.mergeDependencyList",,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,,,,3,,,,21,,,4,10,0,,,,7,9,1,10,13,6,,,7,,,5,5,5,1,0,,,,,0,,2,0,,,0.00,5,5,5,1
Public Static Method,"org.apache.maven.project.ModelUtils.mergeFilterLists",,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,,,,0,,,,11,,,2,4,0,,,,5,3,0,4,6,3,,,3,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1
Public Static Method,"org.apache.maven.project.ModelUtils.mergePluginDefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,14,89,,,,25,,,,62,,,16,38,2,,,,28,65,2,32,41,17,,,24,,,11,11,19,1,2,,,,,0,,4,0,,,0.03,11,11,19,1
Private Static Method,"org.apache.maven.project.ModelUtils.mergePluginExecutionDefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,3,39,,,,9,,,,30,,,7,17,0,,,,14,16,1,14,19,8,,,11,,,6,6,7,1,0,,,,,0,,3,0,,,0.00,6,6,7,1
Public Static Method,"org.apache.maven.project.ModelUtils.mergePluginLists",,,,,,,,,,,,,,,,,,,,,,,,,,,9,94,,,,17,,,,51,,,13,28,26,,,,19,26,1,22,30,13,,,17,,,10,10,17,1,1,,,,,0,,4,0,,,0.51,10,10,17,1
Public Static Method,"org.apache.maven.project.ModelUtils.mergeRepositoryLists",,,,,,,,,,,,,,,,,,,,,,,,,,,3,23,,,,5,,,,18,,,4,9,0,,,,6,6,1,10,12,6,,,6,,,4,4,4,1,0,,,,,0,,2,0,,,0.00,4,4,4,1
Public Static Method,"org.apache.maven.project.ModelUtils.orderAfterMerge",,,,,,,,,,,,,,,,,,,,,,,,,,,4,56,,,,13,,,,43,,,7,24,0,,,,10,22,1,20,26,9,,,17,,,8,8,8,1,1,,,,,0,,5,0,,,0.00,8,8,8,1
Public Class,"org.apache.maven.project.ModelUtilsTest",1,1,1,1,32,8,22,1,1,1,1,0,,0,0,,,,17,0,17,17,0,2,0,15,,576,,,,165,,,,390,,,140,327,24,,,,,,,327,346,136,,,210,,,,,,,,3,3,3,1,,2,2,,0,0,0.06,19,19,19,17
Private Method,"org.apache.maven.project.ModelUtilsTest.createDependency",,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,,,,1,,,,10,,,4,5,0,,,,4,1,0,5,6,2,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.maven.project.ModelUtilsTest.createPlugin",,,,,,,,,,,,,,,,,,,,,,,,,,,12,26,,,,6,,,,20,,,5,13,0,,,,14,3,0,13,15,6,,,9,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1
Public Method,"org.apache.maven.project.ModelUtilsTest.testShouldInheritOnePluginWithExecution",,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,,,,5,,,,16,,,4,13,0,,,,9,1,0,13,14,4,,,10,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.ModelUtilsTest.testShouldKeepOriginalPluginExecutionOrdering",,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,,,,9,,,,37,,,9,34,7,,,,15,1,0,34,35,9,,,26,,,1,1,1,1,0,,,,,0,,0,0,,,0.19,1,1,1,1
Public Method,"org.apache.maven.project.ModelUtilsTest.testShouldKeepOriginalPluginOrdering",,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,,,,17,,,,43,,,11,40,5,,,,12,1,0,40,41,11,,,30,,,1,1,1,1,0,,,,,0,,0,0,,,0.12,1,1,1,1
Public Method,"org.apache.maven.project.ModelUtilsTest.testShouldMergeInheritedPluginHavingExecutionWithLocalPlugin",,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,,,,7,,,,19,,,5,16,0,,,,9,1,0,16,17,5,,,12,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.ModelUtilsTest.testShouldMergeOnePluginWithInheritExecutionWithoutDuplicatingPluginInList",,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,,,,10,,,,23,,,8,20,0,,,,12,1,0,20,21,8,,,13,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.ModelUtilsTest.testShouldMergePluginConfigurationSubItemsWithMergeAttributeSet",,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,,,,8,,,,22,,,13,18,0,,,,12,1,0,18,19,12,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.ModelUtilsTest.testShouldMergePluginExecutionWhenExecInheritedIsTrueAndTreatAsInheritanceIsTrue",,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,,,,11,,,,28,,,12,25,0,,,,12,1,0,25,26,12,,,14,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.ModelUtilsTest.testShouldMergePluginWithDifferentExecutionFromParentWithoutDuplicatingPluginInList",,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,,,,13,,,,26,,,9,23,0,,,,12,1,0,23,24,9,,,15,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.ModelUtilsTest.testShouldNOTMergeInheritedPluginHavingInheritEqualFalse",,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,,,,5,,,,17,,,4,14,0,,,,10,1,0,14,15,4,,,11,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.ModelUtilsTest.testShouldNotInheritPluginWithInheritanceSetToFalse",,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,,,,8,,,,15,,,6,12,0,,,,10,1,0,12,13,6,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.ModelUtilsTest.testShouldNotMergePluginExecutionWhenExecInheritedIsFalseAndTreatAsInheritanceIsTrue",,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,,,,11,,,,28,,,12,25,0,,,,12,1,0,25,26,12,,,14,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.ModelUtilsTest.testShouldNotMergePluginExecutionWhenPluginInheritedIsFalseAndTreatAsInheritanceIsTrue",,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,,,,11,,,,28,,,12,25,0,,,,12,1,0,25,26,12,,,14,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.ModelUtilsTest.testShouldOverwritePluginConfigurationSubItemsByDefault",,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,,,,7,,,,18,,,11,14,0,,,,9,1,0,14,15,10,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.ModelUtilsTest.testShouldPreserveChildOrderingOfPluginsAfterParentMerge",,,,,,,,,,,,,,,,,,,,,,,,,,,1,52,,,,15,,,,25,,,8,22,12,,,,14,1,0,22,23,8,,,15,,,1,1,1,1,0,,,,,0,,0,0,,,0.48,1,1,1,1
Public Method,"org.apache.maven.project.ModelUtilsTest.testShouldUseMainPluginDependencyVersionOverManagedDepVersion",,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,,,,3,,,,11,,,5,8,0,,,,8,1,0,8,9,5,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.maven.project.PomConstructionTest",1,1,1,1,11,0,10,1,1,13,13,0,,1,3,,,,132,3,133,133,0,8,3,122,,1806,,,,220,,,,1416,,,416,834,237,,,,,,,797,948,284,,,664,,,,,,,,4,4,4,1,,2,2,,98,51,0.17,149,149,149,133
Protected Method,"org.apache.maven.project.PomConstructionTest.assertModelEquals",,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.maven.project.PomConstructionTest.assertPathSuffixEquals",,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,6,,,2,3,0,,,,5,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.maven.project.PomConstructionTest.assertPathWithNormalizedFileSeparators",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.maven.project.PomConstructionTest.buildPom",,,,,,,,,,,,,,,,,,,,,,,,,,,119,5,,,,0,,,,5,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.maven.project.PomConstructionTest.buildPom",,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,,,,0,,,,5,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.maven.project.PomConstructionTest.buildPom",,,,,,,,,,,,,,,,,,,,,,,,,,,11,29,,,,3,,,,26,,,8,18,1,,,,19,2,0,14,16,5,,,11,,,3,3,3,1,0,,,,,0,,1,0,,,0.04,3,3,3,1
Private Static Method,"org.apache.maven.project.PomConstructionTest.createPath",,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,,,,0,,,,9,,,2,4,0,,,,5,2,0,3,6,3,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Protected Method,"org.apache.maven.project.PomConstructionTest.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,,,0,,,,8,,,2,4,0,,,,5,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.apache.maven.project.PomConstructionTest.tearDown",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,1,,,,6,,,2,2,0,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testAppendArtifactIdOfChildToInheritedUrls",,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,,,,0,,,,17,,,3,13,12,,,,3,1,0,13,14,2,,,12,,,1,1,1,1,0,,,,,0,,0,0,,,0.71,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testAppendArtifactIdOfParentAndChildToInheritedUrls",,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,,,,0,,,,17,,,3,13,12,,,,3,1,0,13,14,2,,,12,,,1,1,1,1,0,,,,,0,,0,0,,,0.71,1,1,1,1
Private Method,"org.apache.maven.project.PomConstructionTest.testAppendOfInheritedPluginConfiguration",,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,,,,0,,,,24,,,4,20,0,,,,3,1,0,20,21,3,,,18,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testAppendOfInheritedPluginConfigurationWithActiveProfile",,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,0,,,,5,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testAppendOfInheritedPluginConfigurationWithNoProfile",,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,0,,,,5,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testBooleanInterpolation",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,7,,,3,3,0,,,,3,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testBuildDirectoriesUsePlatformSpecificFileSeparator",,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,,,,0,,,,14,,,3,10,0,,,,3,1,0,10,11,2,,,9,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testBuildExtensionInheritance",,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,0,,,,10,,,3,6,0,,,,4,1,0,6,7,2,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testCliPropsDominateProjectPropsDuringInterpolation",,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,1,,,,8,,,4,4,0,,,,4,1,0,4,5,3,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.maven.project.PomConstructionTest.testCompleteModel",,,,,,,,,,,,,,,,,,,,,,,,,,,3,198,,,,28,,,,170,,,2,166,16,,,,4,1,0,163,164,1,,,163,,,1,1,1,1,0,,,,,0,,0,0,,,0.09,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testCompleteModelWithParent",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,1,,,,6,,,3,2,0,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testCompleteModelWithoutParent",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,1,,,,6,,,3,2,0,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testConfigWithPluginManagement",,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,8,,,3,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testConsecutiveEmptyElements",,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,0,,,,5,,,3,1,1,,,,1,1,0,1,2,2,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.20,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testContributorsAreInheritedButNotAggregated",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,7,,,3,3,0,,,,4,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testDefaultPluginsExecutionContributedByPackagingExecuteBeforeUserDefinedExecutions",,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,0,,,,13,,,5,8,0,,,,7,1,0,8,9,3,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testDependencyInheritance",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,7,,,3,3,0,,,,4,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testDependencyManagementWithInterpolation",,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,0,,,,5,,,3,1,0,,,,1,1,0,1,2,2,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testDependencyOrderWithPluginManagement",,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,0,,,,10,,,3,6,0,,,,4,1,0,6,7,2,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testDependencyOrderWithoutPluginManagement",,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,0,,,,10,,,3,6,0,,,,4,1,0,6,7,2,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testDependencyScope",,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,0,,,,5,,,3,1,0,,,,1,1,0,1,2,2,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testDependencyScopeInheritance",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,7,,,4,3,0,,,,3,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testDevelopersAreInheritedButNotAggregated",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,7,,,3,3,0,,,,4,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testDifferentContainersWithSameId",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,7,,,3,3,0,,,,4,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testDistributionManagement",,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,0,,,,6,,,3,2,0,,,,3,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testDuplicateDependenciesCauseLastDeclarationToBePickedInLenientMode",,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,,,,3,,,,7,,,3,3,54,,,,4,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,7.71,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testDuplicateExclusionsDependency",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,1,,,,6,,,3,2,0,,,,4,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testEmptyScm",,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,0,,,,6,,,3,2,0,,,,3,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testEmptyUrl",,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,0,,,,5,,,2,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testErroneousJoiningOfDifferentPluginsWithEqualDependencies",,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,0,,,,9,,,3,5,0,,,,4,1,0,5,6,2,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testErroneousJoiningOfDifferentPluginsWithEqualExecutionIds",,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,,,,0,,,,13,,,3,9,1,,,,4,1,0,9,10,2,,,8,,,1,1,1,1,0,,,,,0,,0,0,,,0.08,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testExecutionConfiguration",,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,0,,,,8,,,3,4,1,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.12,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testExecutionConfigurationJoin",,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,0,,,,6,,,3,2,0,,,,4,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testExecutionConfigurationSubcollections",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,6,,,3,2,1,,,,4,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.17,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testFullInterpolationOfNestedExpressions",,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,0,,,,10,,,4,4,0,,,,3,2,0,5,7,4,,,3,,,3,3,3,1,0,,,,,0,,1,0,,,0.00,3,3,3,1
Public Method,"org.apache.maven.project.PomConstructionTest.testInheritedPropertiesInterpolatedWithValuesFromChildWithActiveProfiles",,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,2,,,,9,,,3,5,0,,,,7,1,0,5,6,2,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testInheritedPropertiesInterpolatedWithValuesFromChildWithoutProfiles",,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,1,,,,7,,,3,3,0,,,,3,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testInterpolationOfBaseUrl",,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,0,,,,6,,,3,2,0,,,,6,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testInterpolationOfBasedirInPomWithUnusualName",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,7,,,3,3,0,,,,5,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testInterpolationOfLegacyExpressionsThatDontIncludeTheProjectPrefix",,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,,,,6,,,,27,,,3,23,6,,,,7,1,0,23,24,2,,,22,,,1,1,1,1,0,,,,,0,,0,0,,,0.22,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testInterpolationOfNestedBuildDirectories",,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,0,,,,11,,,3,7,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testInterpolationWithBasedirAlignedDirectories",,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,,,,0,,,,19,,,3,15,0,,,,5,1,0,8,9,2,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.project.PomConstructionTest.testInterpolationWithSystemProperty",,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,8,,,4,4,0,,,,4,1,0,4,5,3,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
